日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率
2021-11-05,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2398.36,2398.36,2363.91,2364.75,-40.75,-1.69,4723.47,370.59,100.0,6.49
2021-11-08,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2365.71,2372.92,2355.93,2361.68,-3.07,-0.13,3795.76,318.77,100.0,6.49
2021-11-09,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2368.95,2374.84,2355.93,2362.51,0.83,0.03,3741.09,300.66,100.0,6.47
2021-11-10,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2356.91,2357.28,2324.98,2355.62,-6.88,-0.29,4253.58,336.1,100.0,6.43
2021-11-11,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2351.17,2376.81,2349.74,2373.05,17.43,0.74,4675.49,391.81,100.0,6.52
2021-11-12,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2371.91,2380.47,2367.16,2375.46,2.41,0.1,3722.94,283.34,100.0,6.5
2021-11-15,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2377.73,2380.31,2364.99,2378.35,2.89,0.12,3718.46,281.01,100.0,6.51
2021-11-16,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2377.7,2383.92,2361.77,2363.21,-15.14,-0.64,3706.42,274.3,100.0,6.47
2021-11-17,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2362.18,2374.44,2356.52,2373.38,10.18,0.43,3230.93,236.82,100.0,6.47
2021-11-18,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2374.9,2382.45,2369.07,2370.89,-2.49,-0.1,3569.38,261.66,100.0,6.44
2021-11-19,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2370.61,2398.53,2362.8,2396.67,25.78,1.09,4211.42,305.25,100.0,6.5
2021-11-22,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2396.96,2403.95,2385.54,2393.73,-2.94,-0.12,4047.48,295.93,100.0,6.47
2021-11-23,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2392.47,2405.4,2387.06,2399.4,5.67,0.24,4167.22,312.38,100.0,6.49
2021-11-24,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2400.29,2413.92,2389.39,2412.51,13.11,0.55,4088.34,299.42,100.0,6.51
2021-11-25,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2416.73,2424.12,2412.19,2413.39,0.88,0.04,4050.11,299.42,100.0,6.49
2021-11-26,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2406.55,2406.71,2393.95,2396.7,-16.69,-0.69,3783.31,314.02,100.0,6.42
2021-11-29,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2371.4,2398.33,2367.43,2398.33,1.63,0.07,4698.17,344.93,100.0,6.4
2021-11-30,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2399.51,2415.09,2389.0,2396.35,-1.98,-0.08,4034.92,300.8,100.0,6.38
2021-12-01,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2393.26,2428.24,2392.5,2428.24,31.88,1.33,3791.39,279.13,100.0,6.46
2021-12-02,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2425.16,2440.96,2422.63,2429.82,1.59,0.06,4578.48,341.99,100.0,6.5
2021-12-03,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2430.85,2465.82,2421.89,2464.6,34.78,1.43,5159.88,380.88,100.0,6.56
2021-12-06,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2472.42,2487.49,2454.56,2455.08,-9.52,-0.39,5689.18,431.07,100.0,6.55
2021-12-07,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2468.24,2484.29,2447.35,2482.29,27.21,1.11,5830.89,459.58,100.0,6.61
2021-12-08,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2486.67,2491.61,2466.4,2490.56,8.27,0.33,4770.47,373.91,100.0,6.61
2021-12-09,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2489.17,2516.35,2485.28,2510.34,19.78,0.79,5629.86,470.85,100.0,6.67
2021-12-10,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2500.61,2516.07,2488.27,2488.27,-22.07,-0.88,5689.0,418.42,100.0,6.64
2021-12-13,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2499.61,2508.14,2484.76,2487.49,-0.79,-0.03,5017.47,438.02,100.0,6.66
2021-12-14,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2481.65,2481.65,2463.55,2467.16,-20.32,-0.82,4010.74,344.85,100.0,6.6
2021-12-15,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2465.08,2487.55,2462.59,2480.97,13.81,0.56,3558.35,273.48,100.0,6.6
2021-12-16,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2485.42,2508.02,2483.12,2507.88,26.9,1.08,3928.89,313.32,100.0,6.68
2021-12-17,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2508.91,2519.48,2505.75,2507.75,-0.13,-0.01,4140.26,322.88,100.0,6.65
2021-12-20,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2504.72,2515.44,2499.08,2503.44,-4.31,-0.17,4424.44,321.29,100.0,6.62
2021-12-21,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2499.88,2537.93,2499.56,2533.76,30.32,1.21,4449.6,311.69,100.0,6.67
2021-12-22,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2538.94,2539.3,2519.72,2525.04,-8.72,-0.34,3662.2,275.05,100.0,6.64
2021-12-23,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2524.94,2537.63,2518.17,2535.77,10.73,0.43,3795.44,300.18,100.0,6.68
2021-12-24,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2535.75,2535.98,2520.97,2521.46,-14.31,-0.56,3610.44,284.56,100.0,6.65
2021-12-27,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2521.56,2543.24,2521.56,2538.34,16.88,0.67,3693.08,315.9,100.0,6.67
2021-12-28,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2542.75,2543.4,2519.03,2528.04,-10.3,-0.4,3716.42,316.63,100.0,6.67
2021-12-29,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2528.16,2529.66,2518.43,2522.73,-5.31,-0.21,3216.32,300.28,100.0,6.62
2021-12-30,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2523.26,2536.48,2523.18,2535.03,12.29,0.49,3368.63,301.32,100.0,6.64
2021-12-31,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2536.98,2565.78,2536.98,2561.87,26.84,1.06,3642.89,315.42,100.0,6.67
2022-01-04,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2576.82,2600.21,2573.46,2596.33,34.46,1.34,5063.98,420.81,100.0,6.69
2022-01-05,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2593.13,2593.24,2574.49,2585.68,-10.64,-0.41,6215.24,536.11,100.0,6.73
2022-01-06,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2578.68,2601.77,2578.05,2599.94,14.26,0.55,5204.9,429.21,100.0,6.71
2022-01-07,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2600.09,2640.77,2600.09,2619.76,19.81,0.76,6720.94,536.62,100.0,6.81
2022-01-10,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2618.42,2634.46,2614.83,2634.46,14.7,0.56,5505.55,448.12,100.0,6.84
2022-01-11,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2633.14,2662.23,2632.25,2649.02,14.57,0.55,5286.59,459.02,100.0,6.85
2022-01-12,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2649.88,2650.34,2621.81,2639.24,-9.78,-0.37,4942.51,401.02,100.0,6.84
2022-01-13,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2636.06,2653.81,2626.93,2628.52,-10.72,-0.41,5115.21,403.39,100.0,6.85
2022-01-14,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2621.33,2621.33,2587.55,2588.97,-39.55,-1.5,5385.52,436.63,100.0,6.72
2022-01-17,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2586.67,2603.64,2585.87,2591.6,2.62,0.1,3595.71,307.35,100.0,6.72
2022-01-18,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2593.67,2621.66,2582.53,2614.58,22.98,0.89,5758.76,460.27,100.0,6.83
2022-01-19,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2610.71,2635.28,2610.63,2630.52,15.94,0.61,5052.22,416.22,100.0,6.86
2022-01-20,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2628.31,2643.77,2619.2,2626.04,-4.48,-0.17,6024.09,576.09,100.0,6.93
2022-01-21,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2619.42,2621.19,2590.99,2593.55,-32.48,-1.24,4419.78,408.84,100.0,6.87
2022-01-24,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2587.6,2601.94,2567.93,2588.32,-5.24,-0.2,4050.52,337.56,100.0,6.88
2022-01-25,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2578.63,2579.88,2512.05,2512.05,-76.27,-2.95,4397.03,363.85,100.0,6.74
2022-01-26,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2517.9,2535.58,2509.55,2531.33,19.29,0.77,3566.55,290.72,100.0,6.78
2022-01-27,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2528.07,2532.14,2502.6,2502.98,-28.35,-1.12,3907.99,326.05,100.0,6.74
2022-01-28,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2513.2,2517.61,2487.13,2491.13,-11.85,-0.47,4347.49,351.92,100.0,6.65
2022-02-07,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2518.9,2567.59,2518.9,2565.25,74.12,2.97,5425.0,444.3,100.0,6.87
2022-02-08,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2566.59,2626.76,2564.65,2626.36,61.11,2.38,6421.05,482.08,100.0,6.99
2022-02-09,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2625.16,2640.14,2620.51,2636.53,10.17,0.39,5138.71,421.12,100.0,6.98
2022-02-10,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2636.48,2659.03,2627.45,2658.33,21.8,0.83,4741.51,392.86,100.0,7.05
2022-02-11,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2652.96,2673.85,2645.37,2647.56,-10.77,-0.4,5617.09,515.25,100.0,7.11
2022-02-14,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2643.66,2645.55,2602.5,2609.32,-38.24,-1.44,5092.71,423.41,100.0,6.98
2022-02-15,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2607.38,2612.23,2584.26,2599.2,-10.11,-0.39,4136.36,350.85,100.0,6.91
2022-02-16,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2603.91,2626.09,2603.91,2619.9,20.69,0.8,3462.14,289.66,100.0,6.95
2022-02-17,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2620.13,2620.83,2602.14,2606.07,-13.83,-0.53,3570.76,303.7,100.0,6.96
2022-02-18,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2596.69,2649.51,2595.03,2649.47,43.4,1.67,4092.0,319.5,100.0,7.02
2022-02-21,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2649.11,2659.8,2630.91,2657.21,7.74,0.29,3709.5,289.63,100.0,7.0
2022-02-22,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2645.14,2648.3,2619.09,2632.34,-24.87,-0.94,4201.37,349.46,100.0,6.97
2022-02-23,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2632.75,2637.33,2612.72,2617.95,-14.39,-0.55,4147.25,329.5,100.0,6.92
2022-02-24,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2613.58,2619.43,2561.54,2577.45,-40.5,-1.55,6414.5,496.4,100.0,6.85
2022-02-25,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2583.94,2599.49,2573.58,2581.17,3.72,0.14,5418.23,407.73,100.0,6.81
2022-02-28,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2580.59,2581.57,2556.54,2576.86,-4.31,-0.17,4537.77,347.7,100.0,6.82
2022-03-01,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2580.16,2598.33,2573.79,2596.12,19.26,0.75,4047.13,320.57,100.0,6.87
2022-03-02,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2591.39,2614.07,2589.47,2611.58,15.46,0.6,4238.22,309.31,100.0,6.88
2022-03-03,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2620.34,2658.5,2620.3,2657.25,45.67,1.75,6005.57,411.19,100.0,6.97
2022-03-04,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2650.43,2651.92,2622.77,2638.17,-19.08,-0.72,5533.69,412.59,100.0,6.91
2022-03-07,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2633.3,2644.61,2608.49,2616.58,-21.59,-0.82,5945.19,477.78,100.0,6.83
2022-03-08,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2616.65,2618.38,2543.6,2543.6,-72.98,-2.79,5912.96,484.87,100.0,6.69
2022-03-09,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2549.36,2569.01,2450.62,2519.87,-23.73,-0.93,7080.52,546.38,100.0,6.62
2022-03-10,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2554.74,2580.75,2532.03,2561.7,41.83,1.66,5069.36,411.01,100.0,6.63
